#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-06-16 00:00:00+00:00 2018-09-15 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CHD,2018-08-24 15:47,-111.8100,33.2700,86.00,68.00,55.04,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.41,KCHD 241547Z 00000KT 10SM CLR 30/20 A2994
CHD,2018-08-24 16:47,-111.8100,33.2700,87.80,66.20,48.84,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.31,KCHD 241647Z 00000KT 10SM CLR 31/19 A2995
CHD,2018-08-24 17:47,-111.8100,33.2700,89.60,68.00,49.10,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.47,KCHD 241747Z 00000KT 10SM CLR 32/20 A2994
CHD,2018-08-24 18:47,-111.8100,33.2700,91.40,66.20,43.61,230.00,7.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.29,KCHD 241847Z 23007KT 10SM CLR 33/19 A2992
CHD,2018-08-24 19:47,-111.8100,33.2700,93.20,62.60,36.35,260.00,5.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KCHD 241947Z 26005KT 10SM CLR 34/17 A2989
CHD,2018-08-24 20:47,-111.8100,33.2700,95.00,62.60,34.39,240.00,6.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 242047Z 24006KT 10SM CLR 35/17 A2985
CHD,2018-08-24 21:47,-111.8100,33.2700,96.80,60.80,30.53,220.00,6.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 242147Z 22006KT 10SM CLR 36/16 A2981
CHD,2018-08-24 22:47,-111.8100,33.2700,98.60,60.80,28.90,200.00,4.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 242247Z 20004KT 10SM CLR 37/16 A2979
CHD,2018-08-24 23:47,-111.8100,33.2700,98.60,60.80,28.90,230.00,8.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 242347Z 23008KT 10SM CLR 37/16 A2977
CHD,2018-08-25 00:47,-111.8100,33.2700,98.60,60.80,28.90,190.00,5.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 250047Z 19005KT 10SM CLR 37/16 A2977
CHD,2018-08-25 01:47,-111.8100,33.2700,96.80,60.80,30.53,150.00,6.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 250147Z 15006KT 10SM CLR 36/16 A2979
CHD,2018-08-25 02:47,-111.8100,33.2700,95.00,60.80,32.27,150.00,6.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 250247Z 15006KT 10SM CLR 35/16 A2982
CHD,2018-08-25 03:47,-111.8100,33.2700,84.20,62.60,48.32,60.00,22.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.03,KCHD 250347Z 06022KT 10SM CLR 29/17 A2986 RMK LTG DSNT NE AND S LAST
CHD,2018-08-25 12:47,-111.8100,33.2700,80.60,64.40,57.84,20.00,5.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.27,KCHD 251247Z 02005KT 10SM CLR 27/18 A2990
CHD,2018-08-25 13:47,-111.8100,33.2700,80.60,64.40,57.84,130.00,4.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.27,KCHD 251347Z 13004KT 10SM CLR 27/18 A2993
CHD,2018-08-25 14:47,-111.8100,33.2700,80.60,66.20,61.58,210.00,8.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.75,KCHD 251447Z 21008KT 10SM CLR 27/19 A2994
CHD,2018-08-25 15:47,-111.8100,33.2700,82.40,66.20,58.08,220.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.63,KCHD 251547Z 22004KT 10SM CLR 28/19 A2995
CHD,2018-08-25 16:47,-111.8100,33.2700,84.20,64.40,51.47,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.71,KCHD 251647Z 00000KT 10SM CLR 29/18 A2996
CHD,2018-08-25 17:47,-111.8100,33.2700,87.80,62.60,43.07,170.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.48,KCHD 251747Z 17003KT 10SM CLR 31/17 A2996
CHD,2018-08-25 18:47,-111.8100,33.2700,91.40,62.60,38.45,270.00,5.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,KCHD 251847Z 27005KT 10SM CLR 33/17 A2994
CHD,2018-08-25 21:47,-111.8100,33.2700,96.80,59.00,28.63,M,6.00,0.00,29.86,M,10.00,M,FEW,SCT,BKN,M,7000.00,10000.00,20000.00,M,M,M,M,M,M,M,M,96.80,KCHD 252147Z VRB06KT 10SM FEW070 SCT100 BKN200 36/15 A2986
CHD,2018-08-25 22:47,-111.8100,33.2700,96.80,59.00,28.63,300.00,5.00,0.00,29.84,M,10.00,M,FEW,SCT,BKN,M,7000.00,10000.00,20000.00,M,M,M,M,M,M,M,M,96.80,KCHD 252247Z 30005KT 10SM FEW070 SCT100 BKN200 36/15 A2984
CHD,2018-08-25 23:47,-111.8100,33.2700,96.80,59.00,28.63,0.00,0.00,0.00,29.84,M,10.00,M,FEW,BKN,M,M,7000.00,15000.00,M,M,M,M,M,M,M,M,M,96.80,KCHD 252347Z 00000KT 10SM FEW070 BKN150 36/15 A2984
CHD,2018-08-26 00:47,-111.8100,33.2700,96.80,59.00,28.63,0.00,0.00,0.00,29.84,M,10.00,M,FEW,BKN,M,M,7000.00,15000.00,M,M,M,M,M,M,M,M,M,96.80,KCHD 260047Z 00000KT 10SM FEW070 BKN150 36/15 A2984
CHD,2018-08-26 01:47,-111.8100,33.2700,96.80,60.80,30.53,360.00,6.00,0.00,29.85,M,10.00,M,FEW,BKN,M,M,7000.00,15000.00,M,M,M,M,M,M,M,M,M,96.80,KCHD 260147Z 36006KT 10SM FEW070 BKN150 36/16 A2985
CHD,2018-08-26 02:47,-111.8100,33.2700,93.20,60.80,34.11,20.00,10.00,0.00,29.86,M,10.00,M,SCT,BKN,M,M,10000.00,18000.00,M,M,M,M,M,M,M,M,M,93.20,KCHD 260247Z 02010KT 10SM SCT100 BKN180 34/16 A2986
CHD,2018-08-26 03:47,-111.8100,33.2700,91.40,60.80,36.08,360.00,10.00,0.00,29.88,M,10.00,M,SCT,BKN,M,M,10000.00,18000.00,M,M,M,M,M,M,M,M,M,91.40,KCHD 260347Z 36010KT 10SM SCT100 BKN180 33/16 A2988 RMK LAST
CHD,2018-08-26 12:47,-111.8100,33.2700,82.40,60.80,48.05,110.00,6.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.90,KCHD 261247Z 11006KT 10SM CLR 28/16 A2992
CHD,2018-08-26 13:47,-111.8100,33.2700,84.20,66.20,54.80,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.50,KCHD 261347Z 00000KT 10SM CLR 29/19 A2993
CHD,2018-08-26 14:47,-111.8100,33.2700,86.00,66.20,51.72,140.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.39,KCHD 261447Z 14003KT 10SM CLR 30/19 A2995
CHD,2018-08-26 15:47,-111.8100,33.2700,87.80,66.20,48.84,180.00,6.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.31,KCHD 261547Z 18006KT 10SM CLR 31/19 A2996
CHD,2018-08-26 16:47,-111.8100,33.2700,89.60,64.40,43.34,180.00,5.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.23,KCHD 261647Z 18005KT 10SM CLR 32/18 A2997
CHD,2018-08-26 17:47,-111.8100,33.2700,93.20,62.60,36.35,180.00,5.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KCHD 261747Z 18005KT 10SM CLR 34/17 A2996
CHD,2018-08-26 18:47,-111.8100,33.2700,95.00,62.60,34.39,300.00,5.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 261847Z 30005KT 10SM CLR 35/17 A2994
CHD,2018-08-26 19:47,-111.8100,33.2700,100.40,62.60,29.17,0.00,0.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 261947Z 00000KT 10SM CLR 38/17 A2992
CHD,2018-08-26 20:47,-111.8100,33.2700,98.60,62.60,30.80,240.00,6.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 262047Z 24006KT 10SM CLR 37/17 A2989
CHD,2018-08-26 21:47,-111.8100,33.2700,98.60,60.80,28.90,210.00,7.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 262147Z 21007KT 10SM CLR 37/16 A2987
CHD,2018-08-26 22:47,-111.8100,33.2700,100.40,59.00,25.67,180.00,7.00,0.00,29.83,M,10.00,12.00,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 262247Z 18007G12KT 10SM SCT080 38/15 A2983
CHD,2018-08-26 23:47,-111.8100,33.2700,100.40,60.80,27.37,M,6.00,0.00,29.82,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 262347Z VRB06KT 10SM SCT080 38/16 A2982
CHD,2018-08-27 00:47,-111.8100,33.2700,98.60,60.80,28.90,180.00,6.00,0.00,29.80,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 270047Z 18006KT 10SM SCT080 37/16 A2980
CHD,2018-08-27 01:47,-111.8100,33.2700,98.60,60.80,28.90,170.00,7.00,0.00,29.79,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 270147Z 17007KT 10SM SCT080 37/16 A2979
CHD,2018-08-27 02:47,-111.8100,33.2700,96.80,60.80,30.53,180.00,5.00,0.00,29.80,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 270247Z 18005KT 10SM SCT080 36/16 A2980
CHD,2018-08-27 03:47,-111.8100,33.2700,95.00,62.60,34.39,170.00,6.00,0.00,29.82,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 270347Z 17006KT 10SM SCT080 35/17 A2982 RMK LAST
CHD,2018-08-27 12:47,-111.8100,33.2700,80.60,59.00,47.79,150.00,6.00,0.00,29.86,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,81.11,KCHD 271247Z 15006KT 10SM SCT080 27/15 A2986
CHD,2018-08-27 13:47,-111.8100,33.2700,84.20,59.00,42.52,180.00,10.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.92,KCHD 271347Z 18010KT 10SM CLR 29/15 A2987
CHD,2018-08-27 14:47,-111.8100,33.2700,86.00,55.40,35.25,160.00,7.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.00,KCHD 271447Z 16007KT 10SM CLR 30/13 A2988
CHD,2018-08-27 15:47,-111.8100,33.2700,89.60,53.60,29.45,160.00,12.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.60,KCHD 271547Z 16012KT 10SM CLR 32/12 A2989
CHD,2018-08-27 16:47,-111.8100,33.2700,93.20,48.20,21.54,150.00,8.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KCHD 271647Z 15008KT 10SM CLR 34/09 A2990
CHD,2018-08-27 17:47,-111.8100,33.2700,95.00,46.40,19.04,160.00,7.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 271747Z 16007KT 10SM CLR 35/08 A2990
CHD,2018-08-27 18:47,-111.8100,33.2700,98.60,42.80,14.87,210.00,6.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 271847Z 21006KT 10SM CLR 37/06 A2988
CHD,2018-08-27 19:47,-111.8100,33.2700,98.60,42.80,14.87,220.00,8.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 271947Z 22008KT 10SM CLR 37/06 A2987
CHD,2018-08-27 20:47,-111.8100,33.2700,100.40,42.80,14.08,240.00,8.00,0.00,29.85,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 272047Z 24008KT 10SM FEW200 38/06 A2985
CHD,2018-08-27 21:47,-111.8100,33.2700,100.40,44.60,15.08,240.00,8.00,0.00,29.82,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 272147Z 24008KT 10SM FEW200 38/07 A2982
CHD,2018-08-27 22:47,-111.8100,33.2700,102.20,42.80,13.34,230.00,5.00,0.00,29.79,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 272247Z 23005KT 10SM FEW200 39/06 A2979
CHD,2018-08-27 23:47,-111.8100,33.2700,104.00,41.00,11.79,M,5.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,104.00,KCHD 272347Z VRB05KT 10SM CLR 40/05 A2977
CHD,2018-08-28 00:47,-111.8100,33.2700,102.20,41.00,12.44,210.00,8.00,0.00,29.76,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 280047Z 21008KT 10SM SCT200 39/05 A2976
CHD,2018-08-28 01:47,-111.8100,33.2700,100.40,42.80,14.08,210.00,6.00,0.00,29.76,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 280147Z 21006KT 10SM SCT200 38/06 A2976
CHD,2018-08-28 02:47,-111.8100,33.2700,100.40,42.80,14.08,240.00,7.00,0.00,29.76,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 280247Z 24007KT 10SM SCT200 38/06 A2976
CHD,2018-08-28 03:47,-111.8100,33.2700,93.20,44.60,18.80,240.00,5.00,0.00,29.78,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,93.20,KCHD 280347Z 24005KT 10SM SCT200 34/07 A2978 RMK LAST
CHD,2018-08-28 12:47,-111.8100,33.2700,77.00,50.00,38.74,150.00,5.00,0.00,29.87,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,77.00,KCHD 281247Z 15005KT 10SM SCT200 25/10 A2987
CHD,2018-08-28 13:47,-111.8100,33.2700,77.00,51.80,41.42,60.00,5.00,0.00,29.89,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,77.00,KCHD 281347Z 06005KT 10SM FEW200 25/11 A2989
CHD,2018-08-28 14:47,-111.8100,33.2700,80.60,51.80,36.79,0.00,0.00,0.00,29.90,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,80.60,KCHD 281447Z 00000KT 10SM FEW200 27/11 A2990
CHD,2018-08-28 15:47,-111.8100,33.2700,87.80,48.20,25.52,160.00,6.00,0.00,29.91,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,87.80,KCHD 281547Z 16006KT 10SM FEW200 31/09 A2991
CHD,2018-08-28 16:47,-111.8100,33.2700,91.40,48.20,22.78,160.00,6.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.40,KCHD 281647Z 16006KT 10SM CLR 33/09 A2992
CHD,2018-08-28 17:47,-111.8100,33.2700,93.20,46.40,20.13,180.00,5.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KCHD 281747Z 18005KT 10SM CLR 34/08 A2992
CHD,2018-08-28 18:47,-111.8100,33.2700,96.80,46.40,18.02,270.00,8.00,0.00,29.91,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 281847Z 27008KT 10SM FEW250 36/08 A2991
CHD,2018-08-28 19:47,-111.8100,33.2700,96.80,44.60,16.83,240.00,6.00,0.00,29.89,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 281947Z 24006KT 10SM FEW250 36/07 A2989
CHD,2018-08-28 20:47,-111.8100,33.2700,98.60,42.80,14.87,240.00,5.00,0.00,29.87,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 282047Z 24005KT 10SM FEW250 37/06 A2987
CHD,2018-08-28 21:47,-111.8100,33.2700,100.40,37.40,11.41,260.00,5.00,0.00,29.84,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 282147Z 26005KT 10SM FEW250 38/03 A2984
CHD,2018-08-28 22:47,-111.8100,33.2700,102.20,32.00,8.72,240.00,5.00,0.00,29.82,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 282247Z 24005KT 10SM FEW250 39/00 A2982
CHD,2018-08-28 23:47,-111.8100,33.2700,102.20,32.00,8.72,250.00,5.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 282347Z 25005KT 10SM CLR 39/00 A2982
CHD,2018-08-29 00:47,-111.8100,33.2700,100.40,32.00,9.21,270.00,5.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 290047Z 27005KT 10SM CLR 38/00 A2981
CHD,2018-08-29 01:47,-111.8100,33.2700,100.40,33.80,9.90,M,4.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 290147Z VRB04KT 10SM CLR 38/01 A2981
CHD,2018-08-29 02:47,-111.8100,33.2700,95.00,37.40,13.46,300.00,5.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 290247Z 30005KT 10SM CLR 35/03 A2982
CHD,2018-08-29 03:47,-111.8100,33.2700,93.20,42.80,17.55,310.00,5.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.20,KCHD 290347Z 31005KT 10SM CLR 34/06 A2983 RMK LAST
CHD,2018-08-29 12:47,-111.8100,33.2700,75.20,46.40,35.94,0.00,0.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KCHD 291247Z 00000KT 10SM CLR 24/08 A2990
CHD,2018-08-29 13:47,-111.8100,33.2700,77.00,51.80,41.42,0.00,0.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KCHD 291347Z 00000KT 10SM CLR 25/11 A2992
CHD,2018-08-29 14:47,-111.8100,33.2700,82.40,48.20,30.35,0.00,0.00,0.00,29.94,M,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,82.40,KCHD 291447Z 00000KT 10SM FEW200 28/09 A2994
CHD,2018-08-29 15:47,-111.8100,33.2700,86.00,50.00,28.90,M,4.00,0.00,29.94,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,86.00,KCHD 291547Z VRB04KT 10SM FEW250 30/10 A2994
CHD,2018-08-29 16:47,-111.8100,33.2700,91.40,50.00,24.37,0.00,0.00,0.00,29.95,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,91.40,KCHD 291647Z 00000KT 10SM FEW250 33/10 A2995
CHD,2018-08-29 17:47,-111.8100,33.2700,95.00,48.20,20.38,0.00,0.00,0.00,29.94,M,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 291747Z 00000KT 10SM FEW250 35/09 A2994
CHD,2018-08-29 18:47,-111.8100,33.2700,96.80,51.80,22.04,M,4.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 291847Z VRB04KT 10SM CLR 36/11 A2992
CHD,2018-08-29 19:47,-111.8100,33.2700,98.60,51.80,20.87,250.00,6.00,0.00,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 291947Z 25006KT 10SM CLR 37/11 A2990
CHD,2018-08-29 20:47,-111.8100,33.2700,100.40,48.20,17.28,210.00,4.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 292047Z 21004KT 10SM CLR 38/09 A2989
CHD,2018-08-29 21:47,-111.8100,33.2700,100.40,48.20,17.28,0.00,0.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 292147Z 00000KT 10SM CLR 38/09 A2987
CHD,2018-08-29 22:47,-111.8100,33.2700,102.20,46.40,15.30,270.00,5.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 292247Z 27005KT 10SM CLR 39/08 A2984
CHD,2018-08-29 23:47,-111.8100,33.2700,102.20,44.60,14.29,0.00,0.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 292347Z 00000KT 10SM CLR 39/07 A2982
CHD,2018-08-30 00:47,-111.8100,33.2700,102.20,44.60,14.29,210.00,5.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,102.20,KCHD 300047Z 21005KT 10SM CLR 39/07 A2982
CHD,2018-08-30 01:47,-111.8100,33.2700,100.40,M,M,0.00,0.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KCHD 300147Z 00000KT 10SM CLR 38/078 A2981
CHD,2018-08-30 02:47,-111.8100,33.2700,98.60,M,M,0.00,0.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KCHD 300247Z 00000KT 10SM CLR 37/078 A2983
CHD,2018-08-30 03:47,-111.8100,33.2700,96.80,44.60,16.83,0.00,0.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 300347Z 00000KT 10SM CLR 36/07 A2985 RMK LAST
CHD,2018-08-30 12:47,-111.8100,33.2700,82.40,60.80,48.05,80.00,7.00,0.00,29.96,M,10.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,82.90,KCHD 301247Z 08007KT 10SM BKN150 28/16 A2996
CHD,2018-08-30 13:47,-111.8100,33.2700,82.40,60.80,48.05,60.00,6.00,0.00,29.98,M,10.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,82.90,KCHD 301347Z 06006KT 10SM BKN150 28/16 A2998
CHD,2018-08-30 14:47,-111.8100,33.2700,84.20,64.40,51.47,90.00,6.00,0.00,29.99,M,10.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,85.71,KCHD 301447Z 09006KT 10SM BKN150 29/18 A2999
CHD,2018-08-30 15:47,-111.8100,33.2700,87.80,59.00,37.90,40.00,6.00,0.00,29.98,M,10.00,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,87.80,KCHD 301547Z 04006KT 10SM BKN150 31/15 A2998
CHD,2018-08-30 16:47,-111.8100,33.2700,91.40,57.20,31.72,50.00,5.00,0.00,29.97,M,10.00,M,SCT,BKN,M,M,15000.00,22000.00,M,M,M,M,M,M,M,M,M,91.40,KCHD 301647Z 05005KT 10SM SCT150 BKN220 33/14 A2997
CHD,2018-08-30 17:47,-111.8100,33.2700,95.00,55.40,26.58,350.00,9.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 301747Z 35009KT 10SM CLR 35/13 A2995
CHD,2018-08-30 18:47,-111.8100,33.2700,95.00,51.80,23.30,80.00,4.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.00,KCHD 301847Z 08004KT 10SM CLR 35/11 A2994
CHD,2018-08-30 19:15,-111.8100,33.2700,96.80,53.60,23.55,270.00,9.00,0.00,29.93,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 301915Z 27009G16KT 10SM CLR 36/12 A2993
CHD,2018-08-30 19:47,-111.8100,33.2700,96.80,53.60,23.55,260.00,5.00,0.00,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 301947Z 26005KT 10SM CLR 36/12 A2992
CHD,2018-08-30 20:47,-111.8100,33.2700,96.80,53.60,23.55,280.00,7.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.80,KCHD 302047Z 28007KT 10SM CLR 36/12 A2991
CHD,2018-08-30 21:47,-111.8100,33.2700,98.60,53.60,22.29,M,6.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,98.60,KCHD 302147Z VRB06KT 10SM CLR 37/12 A2988
CHD,2018-08-30 22:47,-111.8100,33.2700,100.40,53.60,21.11,0.00,0.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 302247Z 00000KT 10SM CLR 38/12 A2985
CHD,2018-08-30 23:47,-111.8100,33.2700,100.40,53.60,21.11,240.00,5.00,0.00,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.40,KCHD 302347Z 24005KT 10SM CLR 38/12 A2983
